x,x_dot,sin_theta,cos_theta,theta_dot,control,x(t+1),X_dot(t+1),sin_theta(t+1),cos_theta(t+1),theta_dot(t+1)
0.36805817,0.68094282,-0.07624846,0.99708885,0.09526904,-0.81611823,0.37146288,0.68070138,-0.0757735,0.99712506,0.0939573
0.37146288,0.68070138,-0.0757735,0.99712506,0.0939573,-0.81150478,0.37486639,0.68046106,-0.07530505,0.99716054,0.09265388
0.37486639,0.68046106,-0.07530505,0.99716054,0.09265388,-0.80692288,0.37826869,0.68022185,-0.07484309,0.99719532,0.09135866
0.37826869,0.68022185,-0.07484309,0.99719532,0.09135866,-0.80237229,0.3816698,0.67998378,-0.07438757,0.99722941,0.09007151
0.3816698,0.67998378,-0.07438757,0.99722941,0.09007151,-0.79785277,0.38506972,0.67974685,-0.07393845,0.99726281,0.08879231
0.38506972,0.67974685,-0.07393845,0.99726281,0.08879231,-0.79336408,0.38846846,0.67951109,-0.0734957,0.99729553,0.08752094
0.38846846,0.67951109,-0.0734957,0.99729553,0.08752094,-0.78890597,0.39186601,0.6792765,-0.07305927,0.9973276,0.08625727
0.39186601,0.6792765,-0.07305927,0.9973276,0.08625727,-0.78447821,0.39526239,0.67904311,-0.07262913,0.99735902,0.08500119
0.39526239,0.67904311,-0.07262913,0.99735902,0.08500119,-0.78008055,0.39865761,0.67881091,-0.07220524,0.9973898,0.08375257
0.39865761,0.67881091,-0.07220524,0.9973898,0.08375257,-0.77571273,0.40205166,0.67857994,-0.07178756,0.99741994,0.08251128
0.40205166,0.67857994,-0.07178756,0.99741994,0.08251128,-0.77137453,0.40544456,0.67835019,-0.07137607,0.99744948,0.08127722
0.40544456,0.67835019,-0.07137607,0.99744948,0.08127722,-0.76706567,0.40883631,0.6781217,-0.07097071,0.9974784,0.08005027
0.40883631,0.6781217,-0.07097071,0.9974784,0.08005027,-0.76278593,0.41222692,0.67789446,-0.07057146,0.99750673,0.0788303
0.41222692,0.67789446,-0.07057146,0.99750673,0.0788303,-0.75853504,0.41561639,0.67766849,-0.07017829,0.99753446,0.07761719
0.41561639,0.67766849,-0.07017829,0.99753446,0.07761719,-0.75431276,0.41900474,0.67744382,-0.06979115,0.99756162,0.07641084
0.41900474,0.67744382,-0.06979115,0.99756162,0.07641084,-0.75011884,0.42239196,0.67722044,-0.06941003,0.99758822,0.07521111
0.42239196,0.67722044,-0.06941003,0.99758822,0.07521111,-0.74595301,0.42577806,0.67699838,-0.06903487,0.99761425,0.07401791
0.42577806,0.67699838,-0.06903487,0.99761425,0.07401791,-0.74181503,0.42916305,0.67677766,-0.06866566,0.99763973,0.07283111
0.42916305,0.67677766,-0.06866566,0.99763973,0.07283111,-0.73770464,0.43254694,0.67655827,-0.06830236,0.99766467,0.0716506
0.43254694,0.67655827,-0.06830236,0.99766467,0.0716506,-0.73362158,0.43592973,0.67634025,-0.06794494,0.99768907,0.07047626
0.43592973,0.67634025,-0.06794494,0.99768907,0.07047626,-0.7295656,0.43931143,0.6761236,-0.06759337,0.99771295,0.06930798
0.43931143,0.6761236,-0.06759337,0.99771295,0.06930798,-0.72553643,0.44269205,0.67590834,-0.06724762,0.99773632,0.06814564
0.44269205,0.67590834,-0.06724762,0.99773632,0.06814564,-0.72153383,0.44607159,0.67569448,-0.06690766,0.99775917,0.06698915
0.44607159,0.67569448,-0.06690766,0.99775917,0.06698915,-0.71755752,0.44945006,0.67548204,-0.06657346,0.99778153,0.06583837
0.44945006,0.67548204,-0.06657346,0.99778153,0.06583837,-0.71360725,0.45282747,0.67527103,-0.06624499,0.99780339,0.06469321
0.45282747,0.67527103,-0.06624499,0.99780339,0.06469321,-0.70968275,0.45620383,0.67506147,-0.06592223,0.99782476,0.06355354
0.45620383,0.67506147,-0.06592223,0.99782476,0.06355354,-0.70578375,0.45957914,0.67485337,-0.06560515,0.99784566,0.06241927
0.45957914,0.67485337,-0.06560515,0.99784566,0.06241927,-0.70191001,0.4629534,0.67464675,-0.06529373,0.99786609,0.06129027
0.4629534,0.67464675,-0.06529373,0.99786609,0.06129027,-0.69806124,0.46632664,0.67444162,-0.06498793,0.99788605,0.06016644
0.46632664,0.67444162,-0.06498793,0.99788605,0.06016644,-0.69423719,0.46969884,0.67423799,-0.06468773,0.99790556,0.05904768
0.46969884,0.67423799,-0.06468773,0.99790556,0.05904768,-0.69043758,0.47307003,0.67403589,-0.0643931,0.99792461,0.05793386
0.47307003,0.67403589,-0.0643931,0.99792461,0.05793386,-0.68666215,0.47644021,0.67383533,-0.06410403,0.99794322,0.05682489
0.47644021,0.67383533,-0.06410403,0.99794322,0.05682489,-0.68291062,0.47980939,0.67363632,-0.06382049,0.99796139,0.05572065
0.47980939,0.67363632,-0.06382049,0.99796139,0.05572065,-0.67918273,0.48317757,0.67343888,-0.06354245,0.99797914,0.05462105
0.48317757,0.67343888,-0.06354245,0.99797914,0.05462105,-0.6754782,0.48654477,0.67324303,-0.0632699,0.99799645,0.05352596
0.48654477,0.67324303,-0.0632699,0.99799645,0.05352596,-0.67179677,0.48991098,0.67304877,-0.0630028,0.99801335,0.05243528
0.48991098,0.67304877,-0.0630028,0.99801335,0.05243528,-0.66813815,0.49327623,0.67285614,-0.06274114,0.99802983,0.05134892
0.49327623,0.67285614,-0.06274114,0.99802983,0.05134892,-0.66450208,0.49664051,0.67266513,-0.0624849,0.99804591,0.05026675
0.49664051,0.67266513,-0.0624849,0.99804591,0.05026675,-0.66088827,0.50000383,0.67247578,-0.06223406,0.99806158,0.04918868
0.50000383,0.67247578,-0.06223406,0.99806158,0.04918868,-0.65729645,0.50336621,0.67228808,-0.06198859,0.99807686,0.0481146
0.50336621,0.67228808,-0.06198859,0.99807686,0.0481146,-0.65372634,0.50672765,0.67210208,-0.06174848,0.99809174,0.04704441
0.50672765,0.67210208,-0.06174848,0.99809174,0.04704441,-0.65017766,0.51008816,0.67191777,-0.0615137,0.99810624,0.045978
0.51008816,0.67191777,-0.0615137,0.99810624,0.045978,-0.64665013,0.51344775,0.67173517,-0.06128425,0.99812035,0.04491526
0.51344775,0.67173517,-0.06128425,0.99812035,0.04491526,-0.64314348,0.51680643,0.67155431,-0.06106009,0.99813409,0.04385609
0.51680643,0.67155431,-0.06106009,0.99813409,0.04385609,-0.63965741,0.5201642,0.6713752,-0.06084122,0.99814746,0.04280039
0.5201642,0.6713752,-0.06084122,0.99814746,0.04280039,-0.63619164,0.52352107,0.67119785,-0.06062761,0.99816045,0.04174806
0.52352107,0.67119785,-0.06062761,0.99816045,0.04174806,-0.6327459,0.52687706,0.67102229,-0.06041925,0.99817309,0.04069898
0.52687706,0.67102229,-0.06041925,0.99817309,0.04069898,-0.62931988,0.53023218,0.67084853,-0.06021613,0.99818536,0.03965307
0.53023218,0.67084853,-0.06021613,0.99818536,0.03965307,-0.62591331,0.53358642,0.67067659,-0.06001822,0.99819728,0.03861021
0.53358642,0.67067659,-0.06001822,0.99819728,0.03861021,-0.6225259,0.5369398,0.67050649,-0.05982552,0.99820885,0.0375703
0.5369398,0.67050649,-0.05982552,0.99820885,0.0375703,-0.61915735,0.54029233,0.67033824,-0.059638,0.99822007,0.03653324
0.54029233,0.67033824,-0.059638,0.99822007,0.03653324,-0.61580738,0.54364402,0.67017187,-0.05945566,0.99823095,0.03549892
0.54364402,0.67017187,-0.05945566,0.99823095,0.03549892,-0.61247569,0.54699488,0.67000739,-0.05927848,0.99824148,0.03446725
0.54699488,0.67000739,-0.05927848,0.99824148,0.03446725,-0.60916199,0.55034492,0.66984483,-0.05910644,0.99825169,0.03343813
0.55034492,0.66984483,-0.05910644,0.99825169,0.03343813,-0.60586598,0.55369414,0.66968419,-0.05893954,0.99826155,0.03241144
0.55369414,0.66968419,-0.05893954,0.99826155,0.03241144,-0.60258737,0.55704257,0.6695255,-0.05877777,0.99827109,0.0313871
0.55704257,0.6695255,-0.05877777,0.99827109,0.0313871,-0.59932586,0.56039019,0.66936879,-0.0586211,0.9982803,0.03036499
0.56039019,0.66936879,-0.0586211,0.9982803,0.03036499,-0.59608116,0.56373704,0.66921406,-0.05846954,0.99828919,0.02934502
0.56373704,0.66921406,-0.05846954,0.99828919,0.02934502,-0.59285295,0.56708311,0.66906134,-0.05832306,0.99829776,0.02832709
0.56708311,0.66906134,-0.05832306,0.99829776,0.02832709,-0.58964094,0.57042841,0.66891064,-0.05818167,0.99830601,0.02731109
0.57042841,0.66891064,-0.05818167,0.99830601,0.02731109,-0.58644483,0.57377297,0.668762,-0.05804534,0.99831395,0.02629692
0.57377297,0.668762,-0.05804534,0.99831395,0.02629692,-0.58326431,0.57711678,0.66861543,-0.05791408,0.99832157,0.02528448
0.57711678,0.66861543,-0.05791408,0.99832157,0.02528448,-0.58009908,0.58045985,0.66847094,-0.05778787,0.99832888,0.02427368
0.58045985,0.66847094,-0.05778787,0.99832888,0.02427368,-0.57694882,0.58380221,0.66832857,-0.0576667,0.99833589,0.02326441
0.58380221,0.66832857,-0.0576667,0.99833589,0.02326441,-0.57381323,0.58714385,0.66818833,-0.05755058,0.99834259,0.02225657
0.58714385,0.66818833,-0.05755058,0.99834259,0.02225657,-0.57069199,0.59048479,0.66805024,-0.05743948,0.99834899,0.02125005
0.59048479,0.66805024,-0.05743948,0.99834899,0.02125005,-0.5675848,0.59382504,0.66791433,-0.0573334,0.99835509,0.02024477
0.59382504,0.66791433,-0.0573334,0.99835509,0.02024477,-0.56449134,0.59716462,0.66778062,-0.05723234,0.99836089,0.01924061
0.59716462,0.66778062,-0.05723234,0.99836089,0.01924061,-0.56141129,0.60050352,0.66764913,-0.0571363,0.99836639,0.01823749
0.60050352,0.66764913,-0.0571363,0.99836639,0.01823749,-0.55834434,0.60384177,0.66751987,-0.05704526,0.99837159,0.01723528
0.60384177,0.66751987,-0.05704526,0.99837159,0.01723528,-0.55529017,0.60717936,0.66739289,-0.05695922,0.99837651,0.01623391
0.60717936,0.66739289,-0.05695922,0.99837651,0.01623391,-0.55224845,0.61051633,0.66726819,-0.05687819,0.99838113,0.01523326
0.61051633,0.66726819,-0.05687819,0.99838113,0.01523326,-0.54921887,0.61385267,0.6671458,-0.05680214,0.99838545,0.01423324
0.61385267,0.6671458,-0.05680214,0.99838545,0.01423324,-0.54620109,0.6171884,0.66702575,-0.05673109,0.99838949,0.01323373
0.6171884,0.66702575,-0.05673109,0.99838949,0.01323373,-0.5431948,0.62052353,0.66690805,-0.05666503,0.99839325,0.01223466
0.62052353,0.66690805,-0.05666503,0.99839325,0.01223466,-0.54019966,0.62385807,0.66679274,-0.05660395,0.99839671,0.0112359
0.62385807,0.66679274,-0.05660395,0.99839671,0.0112359,-0.53721535,0.62719203,0.66667984,-0.05654786,0.99839989,0.01023737
0.62719203,0.66667984,-0.05654786,0.99839989,0.01023737,-0.53424153,0.63052543,0.66656937,-0.05649676,0.99840278,0.00923896
0.63052543,0.66656937,-0.05649676,0.99840278,0.00923896,-0.53127786,0.63385828,0.66646136,-0.05645064,0.99840539,0.00824057
0.63385828,0.66646136,-0.05645064,0.99840539,0.00824057,-0.52832402,0.63719058,0.66635583,-0.0564095,0.99840772,0.00724209
0.63719058,0.66635583,-0.0564095,0.99840772,0.00724209,-0.52537966,0.64052236,0.66625281,-0.05637335,0.99840976,0.00624343
0.64052236,0.66625281,-0.05637335,0.99840976,0.00624343,-0.52244444,0.64385363,0.66615233,-0.05634218,0.99841152,0.00524449
0.64385363,0.66615233,-0.05634218,0.99841152,0.00524449,-0.51951802,0.64718439,0.6660544,-0.056316,0.99841299,0.00424517
0.64718439,0.6660544,-0.056316,0.99841299,0.00424517,-0.51660006,0.65051466,0.66595907,-0.05629481,0.99841419,0.00324535
0.65051466,0.66595907,-0.05629481,0.99841419,0.00324535,-0.5136902,0.65384446,0.66586635,-0.05627861,0.9984151,0.00224495
0.65384446,0.66586635,-0.05627861,0.9984151,0.00224495,-0.51078811,0.65717379,0.66577628,-0.0562674,0.99841573,0.00124385
0.65717379,0.66577628,-0.0562674,0.99841573,0.00124385,-0.50789342,0.66050267,0.665688872,-0.05626119,0.998416085,0.000241958
0.66050267,0.665688872,-0.05626119,0.998416085,0.000241958,-0.50500579,0.663831114,0.665604168,-0.056259982,0.998416153,-0.000760829
0.663831114,0.665604168,-0.056259982,0.998416153,-0.000760829,-0.50212485,0.66715914,0.66552219,-0.05626378,0.99841594,-0.00176462
0.66715914,0.66552219,-0.05626378,0.99841594,-0.00176462,-0.49925025,0.67048675,0.66544297,-0.05627259,0.99841544,-0.0027695
0.67048675,0.66544297,-0.05627259,0.99841544,-0.0027695,-0.49638163,0.67381396,0.66536654,-0.05628641,0.99841466,-0.0037756
0.67381396,0.66536654,-0.05628641,0.99841466,-0.0037756,-0.49351863,0.67714079,0.66529292,-0.05630526,0.9984136,-0.004783
0.67714079,0.66529292,-0.05630526,0.9984136,-0.004783,-0.49066087,0.68046726,0.66522215,-0.05632914,0.99841225,-0.00579181
0.68046726,0.66522215,-0.05632914,0.99841225,-0.00579181,-0.48780799,0.68379337,0.66515426,-0.05635805,0.99841062,-0.00680214
0.68379337,0.66515426,-0.05635805,0.99841062,-0.00680214,-0.48495962,0.68711914,0.66508927,-0.05639201,0.9984087,-0.00781409
0.68711914,0.66508927,-0.05639201,0.9984087,-0.00781409,-0.48211538,0.69044459,0.66502722,-0.05643102,0.9984065,-0.00882777
0.69044459,0.66502722,-0.05643102,0.9984065,-0.00882777,-0.4792749,0.69376972,0.66496815,-0.05647509,0.99840401,-0.00984328
0.69376972,0.66496815,-0.05647509,0.99840401,-0.00984328,-0.4764378,0.69709456,0.66491207,-0.05652422,0.99840123,-0.01086071
0.69709456,0.66491207,-0.05652422,0.99840123,-0.01086071,-0.47360369,0.70041912,0.66485904,-0.05657844,0.99839816,-0.01188019
0.70041912,0.66485904,-0.05657844,0.99839816,-0.01188019,-0.47077218,0.70374342,0.66480907,-0.05663775,0.99839479,-0.01290182
0.70374342,0.66480907,-0.05663775,0.99839479,-0.01290182,-0.4679429,0.70706746,0.6647622,-0.05670215,0.99839114,-0.0139257
0.70706746,0.6647622,-0.05670215,0.99839114,-0.0139257,-0.46511545,0.71039128,0.66471847,-0.05677167,0.99838719,-0.01495193
0.71039128,0.66471847,-0.05677167,0.99838719,-0.01495193,-0.46228943,0.71371487,0.66467791,-0.05684631,0.99838294,-0.01598064
0.71371487,0.66467791,-0.05684631,0.99838294,-0.01598064,-0.45946445,0.71703826,0.66464055,-0.05692608,0.9983784,-0.01701191
0.71703826,0.66464055,-0.05692608,0.9983784,-0.01701191,-0.45664011,0.72036146,0.66460644,-0.057011,0.99837355,-0.01804586
0.72036146,0.66460644,-0.057011,0.99837355,-0.01804586,-0.453816,0.72368449,0.6645756,-0.05710108,0.9983684,-0.01908261
0.72368449,0.6645756,-0.05710108,0.9983684,-0.01908261,-0.45099171,0.72700737,0.66454807,-0.05719634,0.99836295,-0.02012225
0.72700737,0.66454807,-0.05719634,0.99836295,-0.02012225,-0.44816684,0.73033011,0.66452389,-0.05729679,0.99835719,-0.02116489
0.73033011,0.66452389,-0.05729679,0.99835719,-0.02116489,-0.44534096,0.73365273,0.6645031,-0.05740244,0.99835112,-0.02221065
0.73365273,0.6645031,-0.05740244,0.99835112,-0.02221065,-0.44251367,0.73697525,0.66448574,-0.05751331,0.99834474,-0.02325963
0.73697525,0.66448574,-0.05751331,0.99834474,-0.02325963,-0.43968455,0.74029767,0.66447183,-0.05762941,0.99833804,-0.02431195
0.74029767,0.66447183,-0.05762941,0.99833804,-0.02431195,-0.43685316,0.74362003,0.66446143,-0.05775077,0.99833103,-0.02536772
0.74362003,0.66446143,-0.05775077,0.99833103,-0.02536772,-0.43401908,0.74694234,0.66445457,-0.0578774,0.9983237,-0.02642704
0.74694234,0.66445457,-0.0578774,0.9983237,-0.02642704,-0.43118188,0.75026461,0.66445129,-0.05800931,0.99831604,-0.02749003
0.75026461,0.66445129,-0.05800931,0.99831604,-0.02749003,-0.42834112,0.75358687,0.66445163,-0.05814653,0.99830806,-0.0285568
0.75358687,0.66445163,-0.05814653,0.99830806,-0.0285568,-0.42549637,0.75690913,0.66445562,-0.05828907,0.99829975,-0.02962746
0.75690913,0.66445562,-0.05828907,0.99829975,-0.02962746,-0.42264717,0.76023141,0.66446333,-0.05843696,0.9982911,-0.03070214
0.76023141,0.66446333,-0.05843696,0.9982911,-0.03070214,-0.41979309,0.76355372,0.66447477,-0.0585902,0.99828212,-0.03178093
0.76355372,0.66447477,-0.0585902,0.99828212,-0.03178093,-0.41693368,0.7668761,0.66449001,-0.05874883,0.9982728,-0.03286396
0.7668761,0.66449001,-0.05874883,0.9982728,-0.03286396,-0.41406847,0.77019855,0.66450907,-0.05891287,0.99826313,-0.03395134
0.77019855,0.66450907,-0.05891287,0.99826313,-0.03395134,-0.411197,0.77352109,0.66453201,-0.05908233,0.99825311,-0.03504318
0.77352109,0.66453201,-0.05908233,0.99825311,-0.03504318,-0.40831883,0.77684375,0.66455886,-0.05925724,0.99824275,-0.03613961
0.77684375,0.66455886,-0.05925724,0.99824275,-0.03613961,-0.40543347,0.78016655,0.66458968,-0.05943762,0.99823202,-0.03724074
0.78016655,0.66458968,-0.05943762,0.99823202,-0.03724074,-0.40254045,0.78348949,0.66462451,-0.05962349,0.99822094,-0.03834668
0.78348949,0.66462451,-0.05962349,0.99822094,-0.03834668,-0.39963931,0.78681262,0.66466339,-0.05981488,0.99820949,-0.03945756
0.78681262,0.66466339,-0.05981488,0.99820949,-0.03945756,-0.39672955,0.79013593,0.66470637,-0.06001182,0.99819767,-0.04057349
0.79013593,0.66470637,-0.06001182,0.99819767,-0.04057349,-0.39381069,0.79345947,0.6647535,-0.06021432,0.99818547,-0.0416946
0.79345947,0.6647535,-0.06021432,0.99818547,-0.0416946,-0.39088225,0.79678323,0.66480482,-0.06042241,0.9981729,-0.042821
0.79678323,0.66480482,-0.06042241,0.9981729,-0.042821,-0.38794373,0.80010726,0.66486039,-0.06063612,0.99815994,-0.04395282
0.80010726,0.66486039,-0.06063612,0.99815994,-0.04395282,-0.38499462,0.80343156,0.66492025,-0.06085548,0.99814659,-0.04509017
0.80343156,0.66492025,-0.06085548,0.99814659,-0.04509017,-0.38203443,0.80675616,0.66498446,-0.06108051,0.99813284,-0.04623318
0.80675616,0.66498446,-0.06108051,0.99813284,-0.04623318,-0.37906264,0.81008108,0.66505306,-0.06131125,0.9981187,-0.04738197
0.81008108,0.66505306,-0.06131125,0.9981187,-0.04738197,-0.37607875,0.81340635,0.6651261,-0.06154771,0.99810414,-0.04853667
0.81340635,0.6651261,-0.06154771,0.99810414,-0.04853667,-0.37308223,0.81673198,0.66520364,-0.06178993,0.99808918,-0.0496974
0.81673198,0.66520364,-0.06178993,0.99808918,-0.0496974,-0.37007255,0.820058,0.66528573,-0.06203794,0.99807379,-0.05086428
0.820058,0.66528573,-0.06203794,0.99807379,-0.05086428,-0.3670492,0.82338443,0.66537243,-0.06229177,0.99805798,-0.05203745
0.82338443,0.66537243,-0.06229177,0.99805798,-0.05203745,-0.36401162,0.82671129,0.66546377,-0.06255145,0.99804174,-0.05321703
0.82671129,0.66546377,-0.06255145,0.99804174,-0.05321703,-0.3609593,0.83003861,0.66555983,-0.06281701,0.99802506,-0.05440314
0.83003861,0.66555983,-0.06281701,0.99802506,-0.05440314,-0.35789166,0.83336641,0.66566066,-0.06308849,0.99800794,-0.05559592
0.83336641,0.66566066,-0.06308849,0.99800794,-0.05559592,-0.35480818,0.83669471,0.6657663,-0.06336591,0.99799036,-0.0567955
0.83669471,0.6657663,-0.06336591,0.99799036,-0.0567955,-0.35170829,0.84002354,0.66587683,-0.06364931,0.99797233,-0.058002
0.84002354,0.66587683,-0.06364931,0.99797233,-0.058002,-0.34859142,0.84335292,0.66599229,-0.06393873,0.99795383,-0.05921556
0.84335292,0.66599229,-0.06393873,0.99795383,-0.05921556,-0.34545701,0.84668289,0.66611275,-0.0642342,0.99793485,-0.06043631
0.84668289,0.66611275,-0.0642342,0.99793485,-0.06043631,-0.34230449,0.85001345,0.66623826,-0.06453576,0.9979154,-0.06166439
0.85001345,0.66623826,-0.06453576,0.9979154,-0.06166439,-0.33913327,0.85334464,0.66636888,-0.06484343,0.99789545,-0.06289992
0.85334464,0.66636888,-0.06484343,0.99789545,-0.06289992,-0.33594277,0.85667649,0.66650468,-0.06515727,0.99787501,-0.06414304
0.85667649,0.66650468,-0.06515727,0.99787501,-0.06414304,-0.3327324,0.86000901,0.66664571,-0.0654773,0.99785406,-0.06539389
0.86000901,0.66664571,-0.0654773,0.99785406,-0.06539389,-0.32950156,0.86334224,0.66679205,-0.06580356,0.9978326,-0.06665261
0.86334224,0.66679205,-0.06580356,0.9978326,-0.06665261,-0.32624963,0.8666762,0.66694374,-0.0661361,0.99781061,-0.06791933
0.8666762,0.66694374,-0.0661361,0.99781061,-0.06791933,-0.32297603,0.87001092,0.66710085,-0.06647495,0.99778809,-0.0691942
0.87001092,0.66710085,-0.06647495,0.99778809,-0.0691942,-0.31968011,0.87334642,0.66726346,-0.06682015,0.99776504,-0.07047735
0.87334642,0.66726346,-0.06682015,0.99776504,-0.07047735,-0.31636127,0.87668274,0.66743162,-0.06717175,0.99774143,-0.07176892
0.87668274,0.66743162,-0.06717175,0.99774143,-0.07176892,-0.31301886,0.8800199,0.6676054,-0.06752978,0.99771726,-0.07306906
0.8800199,0.6676054,-0.06752978,0.99771726,-0.07306906,-0.30965226,0.88335792,0.66778487,-0.06789428,0.99769252,-0.07437791
0.88335792,0.66778487,-0.06789428,0.99769252,-0.07437791,-0.30626081,0.88669685,0.66797009,-0.06826531,0.9976672,-0.07569561
0.88669685,0.66797009,-0.06826531,0.9976672,-0.07569561,-0.30284387,0.8900367,0.66816114,-0.0686429,0.99764129,-0.07702231
0.8900367,0.66816114,-0.0686429,0.99764129,-0.07702231,-0.29940077,0.8933775,0.66835809,-0.0690271,0.99761479,-0.07835816
0.8933775,0.66835809,-0.0690271,0.99761479,-0.07835816,-0.29593085,0.89671929,0.668561,-0.06941795,0.99758766,-0.07970331
0.89671929,0.668561,-0.06941795,0.99758766,-0.07970331,-0.29243345,0.9000621,0.66876995,-0.0698155,0.99755992,-0.08105789
0.9000621,0.66876995,-0.0698155,0.99755992,-0.08105789,-0.28890786,0.90340595,0.668985,-0.07021979,0.99753154,-0.08242207
0.90340595,0.668985,-0.07021979,0.99753154,-0.08242207,-0.28535342,0.90675087,0.66920625,-0.07063088,0.99750252,-0.083796
0.90675087,0.66920625,-0.07063088,0.99750252,-0.083796,-0.28176942,0.91009691,0.66943375,-0.07104881,0.99747284,-0.08517982
0.91009691,0.66943375,-0.07104881,0.99747284,-0.08517982,-0.27815516,0.91344407,0.66966758,-0.07147362,0.99744249,-0.08657369
0.91344407,0.66966758,-0.07147362,0.99744249,-0.08657369,-0.27450993,0.91679241,0.66990782,-0.07190538,0.99741146,-0.08797777
0.91679241,0.66990782,-0.07190538,0.99741146,-0.08797777,-0.27083301,0.92014195,0.67015455,-0.07234412,0.99737973,-0.08939222
0.92014195,0.67015455,-0.07234412,0.99737973,-0.08939222,-0.26712367,0.92349272,0.67040785,-0.0727899,0.9973473,-0.09081718
0.92349272,0.67040785,-0.0727899,0.9973473,-0.09081718,-0.26338119,0.92684476,0.67066779,-0.07324278,0.99731414,-0.09225282
0.92684476,0.67066779,-0.07324278,0.99731414,-0.09225282,-0.2596048,0.9301981,0.67093445,-0.0737028,0.99728025,-0.0936993
0.9301981,0.67093445,-0.0737028,0.99728025,-0.0936993,-0.25579377,0.93355277,0.67120792,-0.07417001,0.99724561,-0.09515678
0.93355277,0.67120792,-0.07417001,0.99724561,-0.09515678,-0.25194734,0.93690881,0.67148828,-0.07464447,0.99721021,-0.09662542
0.93690881,0.67148828,-0.07464447,0.99721021,-0.09662542,-0.24806473,0.94026626,0.67177561,-0.07512625,0.99717403,-0.09810539
0.94026626,0.67177561,-0.07512625,0.99717403,-0.09810539,-0.24414517,0.94362513,0.67207,-0.07561538,0.99713706,-0.09959686
0.94362513,0.67207,-0.07561538,0.99713706,-0.09959686,-0.24018787,0.94698548,0.67237153,-0.07611193,0.99709928,-0.10109999
0.94698548,0.67237153,-0.07611193,0.99709928,-0.10109999,-0.23619204,0.95034734,0.67268029,-0.07661595,0.99706068,-0.10261494
0.95034734,0.67268029,-0.07661595,0.99706068,-0.10261494,-0.23215687,0.95371074,0.67299637,-0.07712751,0.99702124,-0.10414189
0.95371074,0.67299637,-0.07712751,0.99702124,-0.10414189,-0.22808156,0.95707572,0.67331985,-0.07764665,0.99698094,-0.10568102
0.95707572,0.67331985,-0.07764665,0.99698094,-0.10568102,-0.22396527,0.96044232,0.67365082,-0.07817345,0.99693977,-0.10723248
0.96044232,0.67365082,-0.07817345,0.99693977,-0.10723248,-0.21980718,0.96381058,0.67398939,-0.07870796,0.99689772,-0.10879647
0.96381058,0.67398939,-0.07870796,0.99689772,-0.10879647,-0.21560645,0.96718052,0.67433563,-0.07925025,0.99685475,-0.11037315
0.96718052,0.67433563,-0.07925025,0.99685475,-0.11037315,-0.21136223,0.9705522,0.67468964,-0.07980036,0.99681087,-0.11196269
0.9705522,0.67468964,-0.07980036,0.99681087,-0.11196269,-0.20707366,0.97392565,0.67505152,-0.08035838,0.99676604,-0.11356529
0.97392565,0.67505152,-0.08035838,0.99676604,-0.11356529,-0.20273986,0.97730091,0.67542136,-0.08092436,0.99672025,-0.11518112
0.97730091,0.67542136,-0.08092436,0.99672025,-0.11518112,-0.19835997,0.98067802,0.67579926,-0.08149836,0.99667348,-0.11681036
0.98067802,0.67579926,-0.08149836,0.99667348,-0.11681036,-0.19393308,0.98405701,0.67618531,-0.08208046,0.99662571,-0.1184532
0.98405701,0.67618531,-0.08208046,0.99662571,-0.1184532,-0.1894583,0.98743794,0.67657963,-0.08267071,0.99657692,-0.12010982
0.98743794,0.67657963,-0.08267071,0.99657692,-0.12010982,-0.18493471,0.99082084,0.67698229,-0.08326919,0.99652709,-0.12178041
0.99082084,0.67698229,-0.08326919,0.99652709,-0.12178041,-0.18036141,0.99420575,0.67739342,-0.08387596,0.9964762,-0.12346516
0.99420575,0.67739342,-0.08387596,0.9964762,-0.12346516,-0.17573746,0.99759271,0.67781311,-0.08449109,0.99642423,-0.12516425
0.99759271,0.67781311,-0.08449109,0.99642423,-0.12516425,-0.17106191,1.00098178,0.67824146,-0.08511466,0.99637116,-0.12687789
1.00098178,0.67824146,-0.08511466,0.99637116,-0.12687789,-0.16633381,1.00437299,0.67867858,-0.08574673,0.99631697,-0.12860625
1.00437299,0.67867858,-0.08574673,0.99631697,-0.12860625,-0.1615522,1.00776638,0.67912458,-0.08638738,0.99626162,-0.13034955
1.00776638,0.67912458,-0.08638738,0.99626162,-0.13034955,-0.15671611,1.011162,0.67957956,-0.08703667,0.99620511,-0.13210798
1.011162,0.67957956,-0.08703667,0.99620511,-0.13210798,-0.15182456,1.0145599,0.68004364,-0.08769468,0.9961474,-0.13388173
1.0145599,0.68004364,-0.08769468,0.9961474,-0.13388173,-0.14687653,1.01796012,0.68051692,-0.08836149,0.99608847,-0.13567101
1.01796012,0.68051692,-0.08836149,0.99608847,-0.13567101,-0.14187103,1.0213627,0.68099952,-0.08903717,0.9960283,-0.13747602
1.0213627,0.68099952,-0.08903717,0.9960283,-0.13747602,-0.13680704,1.0247677,0.68149155,-0.0897218,0.99596687,-0.13929697
1.0247677,0.68149155,-0.0897218,0.99596687,-0.13929697,-0.13168352,1.02817516,0.68199313,-0.09041546,0.99590413,-0.14113406
1.02817516,0.68199313,-0.09041546,0.99590413,-0.14113406,-0.12649944,1.03158513,0.68250437,-0.09111821,0.99584008,-0.1429875
1.03158513,0.68250437,-0.09111821,0.99584008,-0.1429875,-0.12125374,1.03499765,0.68302538,-0.09183015,0.99577468,-0.1448575
